what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345519920495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345519929282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520200659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520206339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520234382
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520238807
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520239675
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520239708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520249570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520263723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520265008
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520265224
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520265254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520270315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520271171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520275132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520346981
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520352447
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520357421
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520357451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345520369120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345520371533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520374930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520434429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520438572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520497237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345520504802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345520510401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520512051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520516013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520518323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520635261
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520644207
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520644412
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520649440
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520649609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520679095
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520679364
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520679397
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520699500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345520715917
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520736735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345520743527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345520762448
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345520817560
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345520825187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345520856971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521035949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345521040762
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345521040958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521046362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521059817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521065370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521073805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521077236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521098604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521101132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521151974
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345521156223
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345521156416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521169124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521175425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521177540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521195873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521196651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521388657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345521389147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523231291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523248267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523280150
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345523280169
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345523299484
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345523333665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523368060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523376533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523376949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523432181
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345523433030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345523447731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345526202551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345526208564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345526236488
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345526237380
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1345526242875
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1345526242958
activated,perspective,org.eclipse.wst.web.ui,,"org.eclipse.wst.web.ui.webDevPerspective",1345656034227
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1345656034229
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1345656034230
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1345656034231
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1345656034232
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1345656034234
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1345656034236
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1345656034239
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1345656034240
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1345656034242
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1345656034243
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1345656034245
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1345656034246
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1345656034247
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1345656034248
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1345656034249
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1345656034252
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1345656034253
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1345656034255
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1345656034256
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1345656034261
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1345656034262
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1345656034264
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1345656034265
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1345656034267
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1345656034267
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1345656034269
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1345656034269
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1345656034270
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1345656034271
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1345656034272
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1345656034274
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1345656034275
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1345656034276
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1345656034277
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1345656034278
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1345656034279
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1345656034280
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1345656034281
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1345656034281
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1345656034283
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1345656034284
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1345656034285
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1345656034286
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1345656034287
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1345656034288
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1345656034289
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1345656034290
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1345656034292
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1345656034295
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1345656034297
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1345656034297
