what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1345226894608
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1345226894609
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1345226894611
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1345226894612
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1345226894614
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1345226894616
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1345226894616
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1345226894617
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1345226894618
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1345226894620
started,bundle,com.android.ide.eclipse.base,20.0.1.v201207132230-403220,"com.android.ide.eclipse.base",1345226894620
os,sysinfo,,,"win32",1345226894626
arch,sysinfo,,,"x86_64",1345226894626
ws,sysinfo,,,"win32",1345226894626
locale,sysinfo,,,"en_US",1345226894626
processors,sysinfo,,,"2",1345226894626
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1345226894626
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1345226894626
java.specification.name,sysinfo,,,"Java Platform API Specification",1345226894626
java.specification.vendor,sysinfo,,,"Oracle Corporation",1345226894626
java.specification.version,sysinfo,,,"1.7",1345226894626
java.vendor,sysinfo,,,"Oracle Corporation",1345226894626
java.version,sysinfo,,,"1.7.0_05",1345226894626
java.vm.info,sysinfo,,,"mixed mode",1345226894626
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1345226894626
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1345226894626
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1345226894626
java.vm.specification.version,sysinfo,,,"1.7",1345226894626
java.vm.vendor,sysinfo,,,"Oracle Corporation",1345226894626
java.vm.version,sysinfo,,,"23.1-b03",1345226894626
