what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889442897
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344889442914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889446341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889451746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889464342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889485895
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344889534727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889537631
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344889550691
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344889550717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889550739
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344889557144
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344889557295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344889560011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344889560673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344889561063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344889562087
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344889562269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344889563032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344889574958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344889576813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344889586291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344889587382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889656422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889775719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344889801145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889831813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889834826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889838869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344889869535
