what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342643956458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342643963345
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342643963520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342643991184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644291570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644331567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644421228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644468672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644500340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644507654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644513284
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342644520298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644540759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644542741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644551738
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342644560583
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342644560600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644560624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644720529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342644733635
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342644739253
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342644832523
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342644833550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342644976608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342645022164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342645063262
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342645091157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342645093264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645272268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645334498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645406621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645485658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645513207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645552249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645558415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645560973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342645656498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342645671956
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342645677974
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342645680934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342645685132
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645686784
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645686912
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342645694498
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645695248
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645695346
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645734743
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645734743
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342645739912
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645739912
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342645751190
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645751386
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645751488
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1342645761058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645761151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645762972
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342645767078
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342645767078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342645962025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342646020412
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342646020439
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342646035069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342646036704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342646047825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342646143639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342646147072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342646193577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342646249950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342647529531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342647846584
