what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793154258
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342793154276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793252944
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342793256226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793262576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793294819
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342793309742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793313915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793315904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793320638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793325305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793406554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793412181
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342793416091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793428777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793434086
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342793438442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342793446774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342793449254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793461764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793465825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793476139
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342793479778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793491098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793496488
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342793506032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793521962
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342793527104
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342793527417
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342793557178
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342793561084
