what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760074534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760077014
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1345760077169
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345760077177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760084607
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1345760094373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760099647
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345760099670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760105212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760106822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345760106833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760108149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760558270
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1345760564499
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1345760564568
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1345760564599
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1345760564644
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1345760564843
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1345760565058
started,bundle,com.android.ide.eclipse.ddms,20.0.1.v201207132230-403220,"com.android.ide.eclipse.ddms",1345760565673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760565905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760567457
started,bundle,com.android.ide.eclipse.traceview,20.0.1.v201207132230-403220,"com.android.ide.eclipse.traceview",1345760571167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760577591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760599181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760601010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760602517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345760602525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760606126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760607752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345760607759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760609538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760615262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760616778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760618005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345760618012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1345760621459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760623926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760625132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345760625141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760626400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760628012
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1345760628234
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345760628888
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1345760630923
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1345760630969
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1345760630981
